Group 44
Average similarity: 56.24

Species	Av.Abund	Av.Sim	 Sim/SD	Contrib%	Cum.%
30.8833333333333	    0.38	    0.00	   0.60	   0.86	    0.83	80.38
13.8641666666667	    0.82	    0.47	   0.59	   1.44	    0.83	81.21
18.7188461538462	    0.38	    0.41	   0.57	   8.02	    0.79	82.00
12.6674074074074	    0.36	    0.00	   0.56	   0.86	    0.79	82.79
15.7421917808219	    0.70	    0.33	   0.56	   3.66	    0.78	83.57
18.2241176470588	    0.28	    0.53	   0.54	   1.76	    0.75	84.32
21.2123809523809	    0.35	    0.14	   0.54	   1.07	    0.75	85.07
13.7290677966102	    0.41	    0.08	   0.51	   2.18	    0.71	85.79
9.75530612244898	    0.00	    0.31	   0.51	   1.12	    0.71	86.49
23.44	    0.00	    0.37	   0.50	   0.86	    0.69	87.18
15.695	    0.00	    0.37	   0.50	   0.86	    0.69	87.88
16.7157142857143	    0.32	    0.00	   0.46	   0.86	    0.64	88.52
36.235	    0.32	    0.00	   0.45	   0.86	    0.63	89.15
37.6	    0.00	    0.27	   0.44	   0.86	    0.61	89.76
36.28	    0.30	    0.00	   0.43	   0.86	    0.60	90.36

Groups 48  &  40
Average dissimilarity = 65.43

	Group 48	Group 40	       	       	        	     
Species	Av.Abund	Av.Abund	Av.Diss	Diss/SD	Contrib%	Cum.%
26.7885915492958	    3.41	    0.63	   4.73	   1.91	    7.23	 7.23
20.361875	    0.44	    2.81	   3.88	   3.62	    5.92	13.15
19.5253846153846	    0.00	    1.57	   2.60	   2.65	    3.97	17.12
17.6253333333333	    0.47	    1.38	   2.06	   1.13	    3.15	20.27
23.5177777777778	    0.08	    1.23	   1.81	   0.95	    2.76	23.03
19.7226829268293	    2.48	    3.48	   1.73	   1.40	    2.65	25.68
15.6227272727273	    1.11	    0.00	   1.61	   0.86	    2.46	28.14
23.2525	    0.00	    1.09	   1.58	   0.86	    2.41	30.55
8.06111111111111	    0.98	    0.00	   1.42	   0.86	    2.18	32.73
22.424	    0.00	    0.95	   1.39	   0.86	    2.12	34.85
37.5636363636364	    0.95	    0.00	   1.38	   0.86	    2.11	36.95
18.295	    0.91	    0.00	   1.31	   0.86	    2.01	38.96
33.6365517241379	    0.90	    0.00	   1.30	   0.86	    1.99	40.94
30.8036538461538	    1.75	    1.17	   1.21	   1.26	    1.85	42.79
17.4094262295082	    0.84	    0.13	   1.13	   2.18	    1.73	44.52
19.8613793103448	    0.70	    0.00	   1.12	   6.42	    1.71	46.23
20.4546666666667	    0.09	    0.75	   1.11	   1.02	    1.69	47.92
21.09	    0.56	    0.00	   1.00	   0.85	    1.53	49.45
8.90476190476191	    0.56	    0.41	   0.86	   1.07	    1.32	50.77
10.692	    0.00	    0.46	   0.83	   0.85	    1.27	52.04
13.7290677966102	    0.59	    0.08	   0.82	   3.24	    1.25	53.29
15.538	    0.56	    0.00	   0.81	   0.86	    1.24	54.54
13.8641666666667	    0.00	    0.47	   0.81	   1.30	    1.24	55.78
8.47375	    0.55	    0.00	   0.80	   0.86	    1.23	57.00
18.2241176470588	    0.49	    0.53	   0.79	   1.94	    1.20	58.21
17.325	    0.54	    0.00	   0.78	   0.86	    1.19	59.40
13.797380952381	    0.52	    0.18	   0.78	   1.13	    1.19	60.59
29.0286666666667	    0.41	    0.00	   0.73	   0.85	    1.12	61.71
21.1221428571429	    0.26	    0.58	   0.72	   1.15	    1.09	62.80
21.4994285714286	    0.53	    0.09	   0.72	   2.80	    1.09	63.89
22.16	    0.00	    0.48	   0.70	   0.86	    1.07	64.97
28.0072727272727	    0.40	    0.16	   0.69	   1.03	    1.06	66.02
12.3973333333333	    0.44	    0.00	   0.69	   5.80	    1.05	67.08
21.2123809523809	    0.55	    0.14	   0.68	   1.89	    1.04	68.12
9.75530612244898	    0.42	    0.31	   0.68	   1.51	    1.04	69.16
13.1813333333333	    0.00	    0.37	   0.66	   0.85	    1.01	70.17
19.6197619047619	    0.39	    0.46	   0.62	   2.98	    0.95	71.12
14.6988	    0.32	    0.08	   0.57	   0.97	    0.87	71.98
15.7421917808219	    0.58	    0.33	   0.54	   1.36	    0.83	72.81
21.405	    1.03	    1.33	   0.54	   1.00	    0.83	73.64
16.2865	    0.35	    0.00	   0.54	   2.78	    0.82	74.46
27.6873684210526	    0.30	    0.00	   0.54	   0.85	    0.82	75.29
16.43	    0.34	    0.00	   0.53	   4.14	    0.82	76.10
23.44	    0.00	    0.37	   0.53	   0.86	    0.81	76.92
15.695	    0.00	    0.37	   0.53	   0.86	    0.81	77.73
37.0081818181818	    0.37	    0.00	   0.53	   0.86	    0.81	78.54
37.0736363636364	    0.33	    0.00	   0.53	   8.17	    0.81	79.34
37.0488	    0.27	    0.00	   0.49	   0.85	    0.75	80.10
37.6	    0.00	    0.27	   0.48	   0.85	    0.73	80.83
19.9726923076923	    0.44	    0.26	   0.47	   1.28	    0.71	81.54
20.8027027027027	    0.33	    0.06	   0.44	   2.50	    0.68	82.22
20.5108620689655	    0.25	    0.00	   0.44	   0.85	    0.68	82.90
19.2089189189189	    0.31	    0.04	   0.43	   2.62	    0.66	83.56
8.30714285714286	    0.00	    0.24	   0.43	   0.85	    0.66	84.22
28.154	    0.23	    0.00	   0.42	   0.85	    0.64	84.86
31.61	    0.29	    0.00	   0.41	   0.86	    0.63	85.49
24.26	    0.23	    0.06	   0.41	   0.98	    0.62	86.12
24.6694736842105	    0.22	    0.00	   0.40	   0.85	    0.61	86.72
14.2983333333333	    0.25	    0.00	   0.39	   2.29	    0.60	87.32
21.3482051282051	    1.10	    1.20	   0.37	   1.49	    0.57	87.89
38.5183870967742	    0.00	    0.25	   0.36	   0.86	    0.56	88.45
8.54566666666667	    0.00	    0.20	   0.35	   0.85	    0.54	88.99
28.85	    0.19	    0.00	   0.35	   0.85	    0.53	89.53
22.5507692307692	    0.19	    0.00	   0.34	   0.85	    0.53	90.05

Groups 45  &  40
Average dissimilarity = 70.68

	Group 45	Group 40	       	       	        	     
Species	Av.Abund	Av.Abund	Av.Diss	Diss/SD	Contrib%	Cum.%
20.361875	    1.08	    2.81	   2.43	   3.30	    3.44	 3.44
30.8036538461538	    2.67	    1.17	   2.05	   7.45	    2.90	 6.34
11.2366666666667	    1.45	    0.00	   2.05	   0.86	    2.90	 9.24
19.0516666666667	    1.35	    0.00	   1.88	   9.67	    2.66	11.90
17.6253333333333	    0.00	    1.38	   1.74	   0.87	    2.47	14.37
17.325	    1.25	    0.00	   1.71	   0.86	    2.41	16.78
21.3482051282051	    0.00	    1.20	   1.70	   3.24	    2.41	19.19
33.6365517241379	    1.21	    0.00	   1.69	   9.73	    2.39	21.58
19.7226829268293	    2.36	    3.48	   1.62	   1.71	    2.29	23.87
23.5177777777778	    0.08	    1.23	   1.57	   0.94	    2.22	26.09
21.09	    1.09	    0.00	   1.54	   0.86	    2.18	28.27
20.5108620689655	    1.06	    0.00	   1.47	   8.17	    2.07	30.35
10.22	    1.01	    0.00	   1.41	   2.47	    2.00	32.35
23.2525	    0.00	    1.09	   1.38	   0.87	    1.95	34.30
19.5253846153846	    0.82	    1.57	   1.31	   1.17	    1.86	36.16
15.4576923076923	    1.20	    0.28	   1.27	   2.06	    1.80	37.96
22.424	    0.00	    0.95	   1.21	   0.87	    1.71	39.67
21.5752941176471	    1.11	    0.26	   1.17	   4.88	    1.66	41.32
14.6988	    0.86	    0.08	   1.09	   3.42	    1.54	42.86
20.4546666666667	    0.00	    0.75	   0.95	   0.87	    1.34	44.21
38.5471428571429	    0.66	    0.00	   0.93	   0.86	    1.32	45.53
9.75530612244898	    1.01	    0.31	   0.93	   3.36	    1.32	46.85
19.2089189189189	    0.63	    0.04	   0.89	   0.90	    1.26	48.12
15.6227272727273	    0.65	    0.00	   0.88	   0.86	    1.25	49.37
8.90476190476191	    0.62	    0.41	   0.85	   1.09	    1.21	50.57
12.6674074074074	    0.60	    0.00	   0.84	   6.46	    1.19	51.76
21.1221428571429	    0.00	    0.58	   0.83	   1.82	    1.18	52.94
38.5183870967742	    0.60	    0.25	   0.83	   1.12	    1.17	54.11
22.9871428571429	    0.59	    0.00	   0.82	   9.74	    1.16	55.28
37.5636363636364	    0.59	    0.00	   0.81	   0.86	    1.14	56.42
26.7885915492958	    0.12	    0.63	   0.81	   1.07	    1.14	57.56
16.3974358974359	    0.56	    0.00	   0.79	   0.86	    1.12	58.68
21.405	    1.67	    1.33	   0.77	   1.40	    1.09	59.77
8.47375	    0.56	    0.00	   0.77	   0.86	    1.09	60.86
22.768947368421	    0.55	    0.74	   0.76	   2.32	    1.08	61.94
19.6197619047619	    0.53	    0.46	   0.74	   3.57	    1.04	62.98
10.692	    0.14	    0.46	   0.68	   1.10	    0.97	63.95
28.035	    0.48	    0.00	   0.67	   4.28	    0.95	64.90
22.16	    0.15	    0.48	   0.63	   1.18	    0.89	65.79
23.0741666666667	    0.45	    0.00	   0.62	   0.86	    0.87	66.66
14.0566666666667	    0.43	    0.00	   0.60	   1.74	    0.86	67.52
16.2865	    0.41	    0.00	   0.57	   2.52	    0.81	68.33
13.7290677966102	    0.47	    0.08	   0.55	   1.95	    0.78	69.10
13.1813333333333	    0.09	    0.37	   0.55	   1.05	    0.77	69.88
15.538	    0.39	    0.00	   0.53	   0.86	    0.75	70.63
18.2241176470588	    0.37	    0.53	   0.52	   1.32	    0.74	71.37
18.295	    0.38	    0.00	   0.51	   0.86	    0.73	72.10
24.26	    0.41	    0.06	   0.49	   1.46	    0.69	72.79
15.695	    0.12	    0.37	   0.48	   1.38	    0.68	73.46
16.2071428571429	    0.34	    0.00	   0.47	   3.23	    0.67	74.13
23.44	    0.00	    0.37	   0.46	   0.87	    0.66	74.79
20.2579411764706	    0.33	    0.00	   0.45	   9.63	    0.64	75.43
10.7542857142857	    0.32	    0.00	   0.44	   0.86	    0.62	76.05
27.772	    0.30	    0.00	   0.42	   3.16	    0.60	76.65
32.6166666666667	    0.29	    0.00	   0.42	   0.86	    0.59	77.24
9.693125	    0.29	    0.07	   0.41	   1.02	    0.58	77.82
18.7188461538462	    0.12	    0.41	   0.41	   1.98	    0.58	78.40
37.6	    0.00	    0.27	   0.40	   0.87	    0.57	78.97
13.8641666666667	    0.38	    0.47	   0.40	   1.24	    0.56	79.53
37.0736363636364	    0.28	    0.00	   0.39	   0.86	    0.56	80.08
22.6261111111111	    0.28	    0.13	   0.38	   1.13	    0.54	80.63
12.455	    0.27	    0.00	   0.38	   1.72	    0.54	81.16
34.11	    0.27	    0.00	   0.37	   8.23	    0.53	81.69
19.8613793103448	    0.26	    0.00	   0.36	   0.86	    0.51	82.20
8.30714285714286	    0.08	    0.24	   0.35	   1.13	    0.50	82.70
36.94125	    0.25	    0.00	   0.35	   0.86	    0.50	83.20
12.7916666666667	    0.25	    0.00	   0.35	   2.34	    0.50	83.70
34.2875	    0.26	    0.00	   0.35	   0.86	    0.49	84.19
19.9726923076923	    0.11	    0.26	   0.34	   1.25	    0.48	84.67
29.0286666666667	    0.25	    0.00	   0.34	   0.86	    0.47	85.14
37.0488	    0.24	    0.00	   0.33	   0.86	    0.46	85.61
34.325	    0.23	    0.00	   0.33	   0.86	    0.46	86.07
24.6694736842105	    0.24	    0.00	   0.32	   0.86	    0.46	86.52
22.861	    0.23	    0.22	   0.32	   0.90	    0.45	86.98
8.54566666666667	    0.00	    0.20	   0.30	   0.87	    0.42	87.40
13.261724137931	    0.21	    0.00	   0.30	   2.68	    0.42	87.82
21.4994285714286	    0.21	    0.09	   0.30	   1.10	    0.42	88.24
17.4094262295082	    0.20	    0.13	   0.29	   1.08	    0.40	88.65
36.9133333333333	    0.00	    0.21	   0.27	   0.87	    0.38	89.03
11.8188888888889	    0.19	    0.12	   0.27	   1.27	    0.38	89.40
24.55375	    0.19	    0.04	   0.27	   1.00	    0.38	89.78
24.325	    0.17	    0.00	   0.24	   0.86	    0.34	90.12

Groups 41  &  40
Average dissimilarity = 53.38

	Group 41	Group 40	       	       	        	     
Species	Av.Abund	Av.Abund	Av.Diss	Diss/SD	Contrib%	Cum.%
20.361875	    0.12	    2.81	   4.65	   3.97	    8.70	 8.70
17.6253333333333	    0.00	    1.38	   2.10	   0.87	    3.93	12.63
23.5177777777778	    0.00	    1.23	   1.88	   0.87	    3.52	16.15
26.7885915492958	    1.42	    0.63	   1.75	   1.22	    3.29	19.43
23.2525	    0.00	    1.09	   1.66	   0.87	    3.10	22.54
8.90476190476191	    0.93	    0.41	   1.63	   1.07	    3.04	25.58
15.4576923076923	    1.14	    0.28	   1.55	   0.99	    2.91	28.49
22.424	    0.00	    0.95	   1.45	   0.87	    2.72	31.22
37.0488	    0.83	    0.00	   1.45	   1.28	    2.72	33.93
37.5636363636364	    0.81	    0.00	   1.34	   0.86	    2.50	36.44
33.6365517241379	    0.75	    0.00	   1.25	   0.86	    2.33	38.77
38.5471428571429	    0.75	    0.00	   1.24	   0.86	    2.33	41.10
20.5108620689655	    0.67	    0.00	   1.15	   6.48	    2.16	43.26
20.4546666666667	    0.00	    0.75	   1.14	   0.87	    2.14	45.40
8.47375	    0.65	    0.00	   1.07	   0.86	    2.01	47.41
36.9133333333333	    0.61	    0.21	   1.02	   1.08	    1.92	49.33
13.797380952381	    0.75	    0.18	   1.02	   2.09	    1.90	51.23
17.4094262295082	    0.70	    0.13	   1.00	   2.43	    1.88	53.11
10.692	    0.00	    0.46	   0.88	   0.86	    1.64	54.75
13.7290677966102	    0.53	    0.08	   0.78	   2.66	    1.46	56.21
19.7226829268293	    3.82	    3.48	   0.77	   1.36	    1.45	57.66
21.5752941176471	    0.71	    0.26	   0.77	   2.32	    1.44	59.10
9.75530612244898	    0.44	    0.31	   0.75	   1.56	    1.41	60.51
15.7421917808219	    0.77	    0.33	   0.75	   3.52	    1.40	61.90
14.6988	    0.50	    0.08	   0.75	   2.68	    1.40	63.30
22.16	    0.00	    0.48	   0.74	   0.87	    1.38	64.68
18.844	    0.41	    0.00	   0.72	   0.86	    1.34	66.02
13.1813333333333	    0.00	    0.37	   0.70	   0.86	    1.31	67.33
21.1221428571429	    0.35	    0.58	   0.69	   1.25	    1.29	68.63
13.8641666666667	    0.18	    0.47	   0.68	   1.21	    1.28	69.91
16.3974358974359	    0.39	    0.00	   0.68	   0.86	    1.28	71.19
30.8036538461538	    1.60	    1.17	   0.68	   1.39	    1.27	72.46
21.4994285714286	    0.40	    0.09	   0.67	   1.02	    1.26	73.72
21.3482051282051	    1.62	    1.20	   0.66	   1.72	    1.24	74.95
19.5253846153846	    1.98	    1.57	   0.65	   1.17	    1.22	76.17
18.2241176470588	    0.17	    0.53	   0.61	   1.35	    1.14	77.31
8.54566666666667	    0.49	    0.20	   0.59	   1.54	    1.10	78.41
9.693125	    0.33	    0.07	   0.58	   0.99	    1.08	79.49
23.44	    0.00	    0.37	   0.56	   0.87	    1.04	80.54
15.695	    0.00	    0.37	   0.56	   0.87	    1.04	81.58
19.6197619047619	    0.79	    0.46	   0.55	   4.08	    1.04	82.62
21.2123809523809	    0.31	    0.14	   0.52	   1.11	    0.97	83.59
37.6	    0.00	    0.27	   0.50	   0.86	    0.95	84.54
37.1066666666667	    0.30	    0.00	   0.50	   0.86	    0.93	85.47
21.405	    1.65	    1.33	   0.49	   1.11	    0.92	86.39
8.30714285714286	    0.00	    0.24	   0.46	   0.86	    0.85	87.24
18.7188461538462	    0.16	    0.41	   0.44	   1.29	    0.82	88.06
19.9726923076923	    0.25	    0.26	   0.43	   0.88	    0.81	88.87
19.6651428571429	    0.23	    0.00	   0.40	   0.86	    0.75	89.62
17.325	    0.24	    0.00	   0.40	   0.86	    0.74	90.37

Groups 25  &  40
Average dissimilarity = 76.91

	Group 25	Group 40	       	       	        	     
Species	Av.Abund	Av.Abund	Av.Diss	Diss/SD	Contrib%	Cum.%
20.361875	    0.00	    2.81	   4.82	   4.35	    6.27	 6.27
15.4576923076923	    3.06	    0.28	   4.70	   9.66	    6.11	12.38
16.3974358974359	    2.08	    0.00	   3.54	   7.60	    4.61	16.99
26.7885915492958	    2.60	    0.63	   3.47	   2.10	    4.51	21.50
37.5636363636364	    1.47	    0.00	   2.51	   2.41	    3.27	24.77
38.5183870967742	    1.60	    0.25	   2.34	   2.23	    3.04	27.81
21.405	    0.00	    1.33	   2.31	   2.97	    3.01	30.81
17.6253333333333	    1.10	    1.38	   2.29	   9.28	    2.98	33.79
14.6988	    1.31	    0.08	   2.12	   4.28	    2.75	36.54
20.5108620689655	    1.22	    0.00	   2.07	   6.42	    2.69	39.24
13.7290677966102	    1.27	    0.08	   2.04	   3.28	    2.65	41.89
19.7226829268293	    2.36	    3.48	   1.99	   1.66	    2.59	44.48
8.90476190476191	    1.15	    0.41	   1.96	   1.07	    2.54	47.02
15.538	    1.14	    0.00	   1.94	   0.86	    2.52	49.54
23.5177777777778	    0.00	    1.23	   1.87	   0.87	    2.43	51.97
33.6365517241379	    0.99	    0.00	   1.69	   0.86	    2.20	54.17
23.2525	    0.00	    1.09	   1.65	   0.87	    2.15	56.32
19.5253846153846	    0.93	    1.57	   1.61	   1.07	    2.09	58.41
16.2865	    0.88	    0.00	   1.51	   4.58	    1.96	60.37
22.424	    0.00	    0.95	   1.45	   0.87	    1.88	62.26
15.7421917808219	    1.17	    0.33	   1.43	   2.58	    1.86	64.11
13.797380952381	    0.80	    0.18	   1.37	   1.00	    1.78	65.89
30.8036538461538	    0.80	    1.17	   1.36	   1.31	    1.76	67.65
19.6651428571429	    0.74	    0.00	   1.26	   0.86	    1.63	69.29
22.768947368421	    0.00	    0.74	   1.25	   9.77	    1.62	70.91
21.3482051282051	    0.57	    1.20	   1.24	   1.12	    1.61	72.52
20.4546666666667	    0.00	    0.75	   1.14	   0.87	    1.48	74.00
38.5471428571429	    0.66	    0.00	   1.13	   0.86	    1.47	75.47
21.1221428571429	    0.00	    0.58	   1.03	   1.77	    1.33	76.81
21.5752941176471	    0.59	    0.26	   1.00	   1.55	    1.30	78.11
17.4094262295082	    0.57	    0.13	   0.96	   1.01	    1.25	79.36
8.23	    0.53	    0.00	   0.90	   0.86	    1.17	80.53
13.261724137931	    0.52	    0.00	   0.89	   0.86	    1.15	81.68
10.692	    0.00	    0.46	   0.87	   0.87	    1.14	82.82
17.8185714285714	    0.51	    0.00	   0.87	   0.86	    1.13	83.95
18.2241176470588	    0.00	    0.53	   0.86	   2.74	    1.12	85.07
13.8641666666667	    0.00	    0.47	   0.85	   1.33	    1.11	86.18
17.9564705882353	    0.50	    0.00	   0.84	   0.86	    1.10	87.28
19.6197619047619	    0.00	    0.46	   0.80	   2.63	    1.04	88.31
22.16	    0.00	    0.48	   0.73	   0.87	    0.95	89.27
13.1813333333333	    0.00	    0.37	   0.70	   0.87	    0.90	90.17

Groups 12  &  40
Average dissimilarity = 80.07

	Group 12	Group 40	       	       	        	     
Species	Av.Abund	Av.Abund	Av.Diss	Diss/SD	Contrib%	Cum.%
15.4576923076923	    2.89	    0.28	   3.81	  12.61	    4.76	 4.76
20.361875	    0.42	    2.81	   3.51	   3.48	    4.38	 9.14
38.5183870967742	    2.01	    0.25	   2.63	   2.93	    3.29	12.43
16.3974358974359	    1.79	    0.00	   2.63	   8.73	    3.28	15.71
26.7885915492958	    2.23	    0.63	   2.43	   1.85	    3.04	18.74
19.5253846153846	    0.00	    1.57	   2.35	   2.93	    2.93	21.68
19.7226829268293	    2.08	    3.48	   2.11	   2.00	    2.64	24.32
21.405	    0.00	    1.33	   1.99	   3.09	    2.48	26.80
17.6253333333333	    0.37	    1.38	   1.88	   1.19	    2.35	29.15
37.5636363636364	    1.24	    0.00	   1.87	   0.86	    2.34	31.49
21.3482051282051	    0.00	    1.20	   1.80	   3.17	    2.25	33.73
9.75530612244898	    1.55	    0.31	   1.78	   8.88	    2.23	35.96
30.8036538461538	    0.00	    1.17	   1.76	   2.66	    2.20	38.16
23.5177777777778	    0.00	    1.23	   1.64	   0.87	    2.05	40.20
20.5108620689655	    1.09	    0.00	   1.60	   5.75	    2.00	42.20
33.664	    1.04	    0.00	   1.58	   0.86	    1.97	44.17
23.2525	    0.00	    1.09	   1.45	   0.87	    1.81	45.98
19.6651428571429	    0.95	    0.00	   1.39	   4.68	    1.74	47.72
20.8027027027027	    0.98	    0.06	   1.37	   1.87	    1.71	49.43
13.7290677966102	    0.96	    0.08	   1.29	   3.30	    1.61	51.04
22.5507692307692	    0.88	    0.00	   1.28	   4.37	    1.60	52.64
22.424	    0.00	    0.95	   1.27	   0.87	    1.59	54.22
17.4094262295082	    0.94	    0.13	   1.20	   3.39	    1.50	55.72
22.768947368421	    0.00	    0.74	   1.08	  10.83	    1.34	57.06
14.6988	    0.79	    0.08	   1.06	   4.30	    1.32	58.38
19.8613793103448	    0.71	    0.00	   1.05	   2.63	    1.31	59.69
21.1221428571429	    0.71	    0.58	   1.03	   2.43	    1.29	60.98
15.7421917808219	    1.04	    0.33	   1.03	   5.11	    1.28	62.27
20.4546666666667	    0.00	    0.75	   1.00	   0.87	    1.25	63.51
36.111	    0.70	    0.00	   0.99	   0.86	    1.24	64.75
10.471875	    0.66	    0.00	   0.93	   0.86	    1.16	65.91
8.54566666666667	    0.61	    0.20	   0.91	   1.21	    1.14	67.06
27.6873684210526	    0.56	    0.00	   0.84	   0.86	    1.05	68.11
36.9133333333333	    0.58	    0.21	   0.84	   1.10	    1.05	69.16
37.0488	    0.55	    0.00	   0.83	   0.86	    1.04	70.19
19.6197619047619	    0.97	    0.46	   0.75	   1.40	    0.94	71.13
13.797380952381	    0.52	    0.18	   0.75	   1.09	    0.94	72.07
10.692	    0.00	    0.46	   0.74	   0.87	    0.93	73.00
19.2089189189189	    0.52	    0.04	   0.74	   0.92	    0.92	73.92
13.8641666666667	    0.00	    0.47	   0.73	   1.34	    0.91	74.83
36.28	    0.46	    0.00	   0.69	   0.86	    0.86	75.69
16.2865	    0.48	    0.00	   0.69	   0.86	    0.86	76.55
21.5752941176471	    0.47	    0.26	   0.68	   1.97	    0.86	77.40
8.51615384615385	    0.48	    0.00	   0.68	   0.86	    0.85	78.25
20.568	    0.46	    0.00	   0.67	   5.51	    0.84	79.09
9.693125	    0.43	    0.07	   0.65	   0.97	    0.81	79.90
22.16	    0.00	    0.48	   0.64	   0.87	    0.80	80.71
20.8413333333333	    0.44	    0.00	   0.62	   0.86	    0.78	81.48
11.0493181818182	    0.43	    0.10	   0.62	   1.02	    0.77	82.25
12.7288235294118	    0.43	    0.00	   0.61	   0.86	    0.76	83.01
37.1066666666667	    0.39	    0.00	   0.59	   0.86	    0.74	83.75
22.5944444444445	    0.38	    0.00	   0.58	   0.86	    0.73	84.48
16.7157142857143	    0.41	    0.00	   0.58	   0.86	    0.73	85.20
13.261724137931	    0.39	    0.00	   0.56	   0.86	    0.70	85.90
17.9564705882353	    0.39	    0.00	   0.55	   0.86	    0.69	86.59
13.1813333333333	    0.33	    0.37	   0.55	   0.94	    0.69	87.28
8.90476190476191	    0.00	    0.41	   0.54	   0.87	    0.67	87.95
18.2241176470588	    0.31	    0.53	   0.53	   1.63	    0.67	88.62
14.0566666666667	    0.34	    0.00	   0.52	   0.86	    0.65	89.26
23.44	    0.00	    0.37	   0.49	   0.87	    0.61	89.87
15.695	    0.00	    0.37	   0.49	   0.87	    0.61	90.48

Groups 46  &  40
Average dissimilarity = 63.81

	Group 46	Group 40	       	       	        	     
